Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
경기도 김포시 고촌읍 태리 523-1,11941,126.7311972,37.59448995,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73032894122177,37.594626706008775],[126.73120826246296,37.59519018767681],[126.73206559855063,37.59434596399171],[126.73118685086462,37.59379076997108],[126.73107218211594,37.5939004450925],[126.73049228471616,37.594465490121976],[126.73032894122177,37.594626706008775]]]]}",187135255,12826,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 1048,1243,126.7528249,37.58142719,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.75254748739451,37.581667944869174],[126.75260400385795,37.58170161669473],[126.75272985305281,37.58162930772186],[126.75304104065007,37.581400347343255],[126.75302617827482,37.58135196925397],[126.75288707436707,37.5812093118687],[126.75277642507764,37.5811436673292],[126.7526326013066,37.58145330271984],[126.7525589076681,37.58163478571244],[126.75254748739451,37.581667944869174]]]]}",187135255,12818,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 436-1,2016,126.7368406,37.59858812,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73646714238468,37.598236015462454],[126.73701391373318,37.5990273844465],[126.73721364926588,37.59893920236773],[126.73666730449699,37.5981484659388],[126.73650037236146,37.598221476163424],[126.73646714238468,37.598236015462454]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 226-1,6817,126.7491804,37.59906989,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74966198489676,37.59949869377066],[126.74961966914036,37.599360501064176],[126.74962475173376,37.59933752787931],[126.7492304960633,37.59839633162339],[126.74915950369468,37.598400864963075],[126.74915829606344,37.59848014874321],[126.74901982679583,37.598511107650666],[126.74879124015553,37.598576417098705],[126.7485731748796,37.59862775641034],[126.74855271404448,37.59868092451884],[126.74860484328013,37.598762800286394],[126.74870886686304,37.59889232296656],[126.74880144867552,37.599009955131805],[126.74889403074839,37.59912759623287],[126.74904624705722,37.59938188151269],[126.7490928279839,37.5994471851534],[126.74929847484462,37.59965361611336],[126.74941959741126,37.599589238485095],[126.74955285621671,37.59954918610349],[126.74966198489676,37.59949869377066]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 379-3,3306,126.745843,37.60008709,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74549463600422,37.59972375772145],[126.7458181320579,37.6005427209757],[126.74618973064915,37.60044988646392],[126.74586929330688,37.59962948025503],[126.74549463600422,37.59972375772145]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 372-2,2331,126.7440864,37.60155425,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7437875690474,37.60115773789381],[126.7441336131239,37.60201536180529],[126.74438225831857,37.60195004207057],[126.74404221528546,37.60109189137723],[126.7437875690474,37.60115773789381]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 612-1,2251,126.7400327,37.59325287,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73979634096112,37.59368380187225],[126.74004477729542,37.59372310369642],[126.74026607612231,37.5928155660072],[126.74002386901147,37.59277662082041],[126.73979634096112,37.59368380187225]]]]}",187135255,12730,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 169-3,2443,126.7505694,37.59001105,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.75098005531336,37.59046580320668],[126.75081112775146,37.590083049477386],[126.75076962565565,37.589979997020336],[126.75068149458694,37.58971261433614],[126.75063361951364,37.58956199441194],[126.75051105758037,37.58965556220275],[126.75043386303638,37.58969892450623],[126.75027982149642,37.58978322605652],[126.75022627323548,37.589811529068555],[126.75023092129354,37.589813151722474],[126.75027489238114,37.589882062380646],[126.75037608929793,37.59004131919591],[126.75037915072807,37.590043388959664],[126.75098005531336,37.59046580320668]]]]}",187135255,12730,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 886-1,4786,126.7598565,37.58745852,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.75994743543406,37.588106963627496],[126.7601601058736,37.5879226700736],[126.76022533919361,37.58779087246332],[126.76030794977501,37.58757896786362],[126.76012032954826,37.587393774646365],[126.76000249740716,37.587282730699464],[126.75976152206357,37.58706128928886],[126.75945336658855,37.58677248727036],[126.75943571434561,37.58677988418385],[126.75931573274588,37.58682966967489],[126.75948213191032,37.58710935184449],[126.75975903644975,37.58769332396571],[126.7597991705869,37.587781693500986],[126.75989525480624,37.58803941824052],[126.75994743543406,37.588106963627496]]]]}",187135255,12732,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 632,3987,126.7439879,37.59286057,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74362573869409,37.59332497228884],[126.7437091964104,37.59333918289089],[126.74401664773302,37.59319150730034],[126.74422901717139,37.593090528819985],[126.74434909741855,37.59251115263281],[126.7438457539737,37.59243193076696],[126.74362573869409,37.59332497228884]]]]}",187135255,12730,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 403-1,5187,126.742424,37.59896651,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74231993998443,37.599469689610935],[126.74286987209814,37.59932595515503],[126.74253110193249,37.59846508159535],[126.74197630782352,37.598605118798496],[126.74231993998443,37.599469689610935]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 855-12,13,126.7535696,37.59105619,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.75353571232395,37.591047387247215],[126.75353719598976,37.59106432883702],[126.75354398953021,37.591067748823],[126.75358056398782,37.59106701476705],[126.75361654960514,37.591042403424126],[126.75353571232395,37.591047387247215]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 369-1,4212,126.7415322,37.60197332,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74201290091287,37.60226485773969],[126.74187737795238,37.602077308876325],[126.74175226290059,37.60188643111108],[126.74147860889772,37.60149378476343],[126.74105357127128,37.60167770178379],[126.74158357172944,37.60245103767512],[126.74201290091287,37.60226485773969]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 393-1,4426,126.7387145,37.6010381,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73920826898286,37.60133558521516],[126.73865418688257,37.600544417588765],[126.73822260414913,37.60073427435806],[126.73876817975388,37.601528335211235],[126.73920826898286,37.60133558521516]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 990,364,126.7553423,37.58445418,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.75550007426277,37.58461668518039],[126.7553220373859,37.5843463702976],[126.75525676833522,37.584253595016],[126.75521080554773,37.584269924055775],[126.75533893546583,37.584561073901966],[126.755415867366,37.58465348602583],[126.7554592182451,37.584632745653415],[126.75550007426277,37.58461668518039]]]]}",187135255,12818,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 480-2,3800,126.734046,37.59749283,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73432802604773,37.597891792923996],[126.73465145980897,37.597661251766176],[126.73373075630224,37.5970778173626],[126.73346576228643,37.59734330266623],[126.73432802604773,37.597891792923996]]]]}",187135255,12730,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 349-3,2000,126.7456427,37.60217713,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7453595339593,37.60177388102982],[126.74571134304406,37.6026340265054],[126.7459245285435,37.602579762792224],[126.74557578572299,37.60171973270765],[126.7453595339593,37.60177388102982]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 512-1,4979,126.734027,37.59188926,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73344345997933,37.59198190650673],[126.73453044769981,37.592250060725874],[126.7346565691672,37.59191792858427],[126.73449417835619,37.59186093461583],[126.73432555565459,37.591776734676834],[126.73396983652732,37.59159779576132],[126.73385318070403,37.591524578766865],[126.73376315614043,37.591501895089515],[126.73366997499302,37.591497503128615],[126.73363306729065,37.591499491633336],[126.73350783481385,37.59181314557427],[126.73345749580709,37.591945241381694],[126.73344345997933,37.59198190650673]]]]}",187135255,12826,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 147-31,542,126.7506525,37.59241227,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7504328586968,37.59247859766202],[126.7504520244127,37.592489846648775],[126.75052598250868,37.59252433135944],[126.75054636113836,37.59253180779398],[126.75056779112396,37.592539782000465],[126.75089420156947,37.59234516054581],[126.75082372831682,37.59227768949195],[126.75074355990239,37.59227185202193],[126.75062983539634,37.592332093304535],[126.7504328586968,37.59247859766202]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 437-1,3590,126.7363682,37.59880276,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7364559507048,37.59927457827735],[126.7368218559623,37.59911217769512],[126.73655368355263,37.59873582183085],[126.73626340723777,37.59832514234186],[126.73591979340954,37.59847695079433],[126.7364559507048,37.59927457827735]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 408-1,1891,126.7371249,37.60063462,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7374934376894,37.60098376688283],[126.73694402367471,37.60019772823659],[126.7367557412374,37.60028039449385],[126.737302103531,37.60106760745664],[126.7374934376894,37.60098376688283]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 803-1,1167,126.7503335,37.58750958,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7503190105463,37.587683586832355],[126.75045826636423,37.587675242660545],[126.75052935991886,37.58747565490395],[126.75053724899195,37.58734822761728],[126.75034746253527,37.58735012145611],[126.75018010701551,37.58731775331456],[126.75016767321323,37.58755074809818],[126.75013514783019,37.587694646921925],[126.7503190105463,37.587683586832355]]]]}",187135255,12819,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 363-3,1679,126.7389263,37.60310679,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7392761152895,37.603454319775906],[126.73874614648027,37.60268321719319],[126.73857563169327,37.602758312582274],[126.7391080909514,37.60352933135788],[126.7392761152895,37.603454319775906]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 581-6,3306,126.7360325,37.59294738,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7361425222175,37.5935498036533],[126.73612430566904,37.59328454966002],[126.73615016047187,37.59311425913119],[126.73620210592593,37.59275817267075],[126.73625961345681,37.59242993000061],[126.73614251813159,37.59239977221924],[126.73599331435659,37.59246440650099],[126.73585452321228,37.59251426990339],[126.73586662839655,37.59279429533228],[126.73587820497526,37.59314342487338],[126.73589619134324,37.5933935418955],[126.73589951113114,37.59347895344115],[126.73594472479073,37.593583812341166],[126.7361425222175,37.5935498036533]]]]}",187135255,12826,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 530-2,1964,126.7289732,37.59515286,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.72948661608113,37.59537235719522],[126.72859905866832,37.594797509345376],[126.72846061935304,37.59493448974763],[126.72934975717604,37.59550771149365],[126.72948661608113,37.59537235719522]]]]}",187135255,12826,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 532-3,286,126.7276683,37.59488578,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.72814249946867,37.59519930868962],[126.72815926176062,37.59518276044135],[126.72728066808035,37.594618627099216],[126.7272443918368,37.59465480731964],[126.72741488560536,37.594737841390035],[126.72814249946867,37.59519930868962]]]]}",187135255,12730,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 380-2,4509,126.7442366,37.60048951,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74381809163057,37.60014531818655],[126.74414146358477,37.60095933028614],[126.7446557404676,37.60082970025159],[126.7443291991316,37.60001712419896],[126.74381809163057,37.60014531818655]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 147-7,1164,126.7517118,37.5930333,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.75211681042165,37.593194799604355],[126.75214245383373,37.59309729542469],[126.7518561634689,37.59302326018612],[126.7518432425466,37.59299659081074],[126.7517059848654,37.59296654996851],[126.75160687916502,37.592921453246106],[126.75148215045813,37.592815269626655],[126.75130285437338,37.59290949283481],[126.75138350320589,37.59295469485899],[126.75150425825254,37.59305393260047],[126.75172478337616,37.59315890441488],[126.75197220406251,37.5931714288331],[126.75211681042165,37.593194799604355]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 398-1,2149,126.7428263,37.5998572,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74253850518215,37.59945901523475],[126.74288099875932,37.60031201320993],[126.74311364933563,37.6002534004099],[126.74277078276721,37.59939951030865],[126.74253850518215,37.59945901523475]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 698-6,1557,126.7470952,37.59496342,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74732941837291,37.59491959937531],[126.7468156843722,37.59465074714752],[126.74680294937606,37.5947925612499],[126.7467792743099,37.59484521759936],[126.74708874631436,37.59500538590181],[126.74699672213421,37.59511857607374],[126.74702812288807,37.59513477135438],[126.74711216472988,37.59519105666194],[126.74711152762255,37.59526511599631],[126.74737694531296,37.59527484173731],[126.74738418280451,37.59525096328155],[126.74727998972094,37.59522667368025],[126.74721510366005,37.59520453192719],[126.74726091003822,37.59512018157668],[126.74732993443324,37.595030871749636],[126.74737844846739,37.59491939861668],[126.74732941837291,37.59491959937531]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 341,5617,126.7464501,37.60299877,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7463146586312,37.60349957119171],[126.74692552452136,37.603343308951914],[126.74658501037791,37.60249667024162],[126.74597415018022,37.602649777330925],[126.7463146586312,37.60349957119171]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 315-1,2258,126.7467101,37.60384157,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74685349771096,37.60438740799696],[126.74684970046914,37.60344163155744],[126.74643676323365,37.603544848137915],[126.74677898689,37.60440580739812],[126.74685349771096,37.60438740799696]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 434-2,3934,126.7382451,37.59797037,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7387131177204,37.59828089701133],[126.73823701867194,37.59758826980541],[126.7381694864363,37.597488191312344],[126.73777573065962,37.59766173310391],[126.73786036946235,37.597785140398045],[126.73832615747756,37.59845002291407],[126.7387131177204,37.59828089701133]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 516-2,5805,126.7322193,37.59499972,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73286424446461,37.59507216466802],[126.73198605167167,37.594516085933854],[126.73157391036759,37.594921081378075],[126.73244882456865,37.5954824804701],[126.73286424446461,37.59507216466802]]]]}",187135255,12730,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 388-1,3220,126.7379668,37.60243955,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73840191614704,37.60276142125445],[126.73785055864636,37.60197420241348],[126.73753094289151,37.60211520322225],[126.73808320272103,37.60290278593991],[126.73840191614704,37.60276142125445]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 273,1486,126.7506919,37.60468454,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7505780743019,37.6049004483726],[126.75059851060156,37.60492547600864],[126.75065055241734,37.60490718861695],[126.7507140666057,37.604875266718345],[126.75080281711314,37.60481487335561],[126.75082545499271,37.60478792806789],[126.75088327631507,37.604711044070434],[126.75092696286802,37.60465823126095],[126.75101649228404,37.60457818900427],[126.7510077298764,37.60449290161315],[126.75094317933238,37.60444228264943],[126.75085674435915,37.60446075841784],[126.75079051804381,37.60450457658688],[126.7506503436857,37.6045545444256],[126.75055150918007,37.6046063839497],[126.75047880382967,37.60463702484072],[126.75047782724218,37.60492764301354],[126.75051997666833,37.60491112758896],[126.75056861274277,37.604888580362925],[126.75057402306089,37.60488606912122],[126.7505780743019,37.6049004483726]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 23,899,126.7547556,37.60291541,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.75494655586681,37.603047670983486],[126.7550002728071,37.60294313427253],[126.75500409526266,37.602889795182755],[126.75499009936595,37.60280024449601],[126.75452912155924,37.60285385314428],[126.75443116837883,37.602859846870906],[126.75443871078885,37.602979584988496],[126.75453733880174,37.602964763056335],[126.75462681102213,37.60296877941782],[126.75472115580949,37.602992438271585],[126.7548925242033,37.60303480921516],[126.75494655586681,37.603047670983486]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 323-2,5078,126.7413096,37.60540343,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74183694141651,37.605679934275194],[126.74129219820776,37.60490199943336],[126.74077894612633,37.605127400140255],[126.74133228810146,37.60590334708619],[126.74183694141651,37.605679934275194]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 73-3,774,126.7561625,37.59614847,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.75630741136293,37.59623981704444],[126.75630386286541,37.59597195677122],[126.75630326666179,37.595929348098686],[126.75614150613242,37.59599686488088],[126.75600561169465,37.59605632640758],[126.75603885704861,37.59629074093472],[126.75606479446998,37.59628865954751],[126.75620281787872,37.59626030427382],[126.75630741136293,37.59623981704444]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 385-2,2936,126.7382721,37.60230562,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73785055864636,37.60197420241348],[126.73840191614704,37.60276142125445],[126.73869434542895,37.60263589948325],[126.73814674000373,37.60184378902586],[126.73785055864636,37.60197420241348]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 445-2,2082,126.736691,37.59761949,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73683841920511,37.59803902917542],[126.7370551078926,37.597943290089354],[126.73698757947757,37.597842490151685],[126.73653472657267,37.59718738897687],[126.73649844191881,37.597204498236955],[126.73639957478878,37.59726871439532],[126.73633560234234,37.597315007265195],[126.73664943484341,37.59776536466058],[126.73683841920511,37.59803902917542]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 474-4,756,126.7385196,37.59579968,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73812281434633,37.59592904689131],[126.73818204283333,37.59600727612685],[126.73842661732422,37.59588787384273],[126.73880154376656,37.59573984875084],[126.73887071092818,37.59570638705516],[126.73881019068115,37.595618613889954],[126.73877803413588,37.595631038930875],[126.73861865482924,37.59569652779059],[126.73846148295715,37.595765327955974],[126.7383162276973,37.59583277598198],[126.73816365311157,37.59590783881164],[126.73812281434633,37.59592904689131]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 460-2,3524,126.7462238,37.59471603,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74593981078723,37.59500990438303],[126.74595880723763,37.59500772909832],[126.74615469441044,37.5949857726607],[126.74648282504067,37.59495719117329],[126.7466098220409,37.59488199925921],[126.746580148675,37.59487066389013],[126.74658351011949,37.59478813219881],[126.74662476250886,37.59464476694818],[126.74663645735609,37.5945025812133],[126.74664760184825,37.59438563079027],[126.74609624451564,37.594528442929835],[126.74580710870353,37.59460446344064],[126.74593981078723,37.59500990438303]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 409-1,3924,126.7363323,37.60098037,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73680167042554,37.60128747870137],[126.73625146913768,37.60050134501622],[126.73586324140044,37.60067181137598],[126.73641196639485,37.6014583129298],[126.73680167042554,37.60128747870137]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 503-3,1755,126.7326154,37.59615667,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73302135885399,37.59651109228065],[126.73313704432611,37.59639610183777],[126.73221477987381,37.59580094822844],[126.73209592267891,37.5959192731798],[126.73302135885399,37.59651109228065]]]]}",187135255,12730,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 807-3,1820,126.7486348,37.5860834,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74872732717931,37.58579212467516],[126.74858339622686,37.58593507271144],[126.74851856791666,37.586005183454525],[126.74847965271707,37.58607268279968],[126.74831106198384,37.58624897708212],[126.74857280008008,37.58640655256695],[126.74863440462956,37.586442750914216],[126.74892127676536,37.58569622473231],[126.74891190374616,37.58564889404008],[126.74879352789031,37.58572452148614],[126.74872732717931,37.58579212467516]]]]}",187135255,12819,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 374-1,4304,126.7453286,37.6012369,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74493060532284,37.60086403083318],[126.74526318139834,37.601722811509106],[126.74573101653908,37.60161104152944],[126.74539502393928,37.60074985812482],[126.74493060532284,37.60086403083318]]]]}",187135255,12729,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 807-2,1820,126.7487839,37.58635564,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.74863440462956,37.586442750914216],[126.74860992723896,37.58660321764307],[126.74864009004651,37.586890704904334],[126.74880058546216,37.586801725140816],[126.74881021749452,37.58661504402609],[126.74892509620015,37.58614740029546],[126.7489707211395,37.58594695705429],[126.74892680937619,37.58572414002493],[126.74892127676536,37.58569622473231],[126.74863440462956,37.586442750914216]]]]}",187135255,12819,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 831-2,2469,126.7529163,37.58996436,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.75362514147724,37.590305588838255],[126.75343710908896,37.590165649605865],[126.75335532563942,37.59011486949741],[126.75325090395503,37.590082565926274],[126.75303862581615,37.5899238976864],[126.75295740187372,37.589858243253126],[126.75273898476705,37.589666603592505],[126.75265379468398,37.58958510131158],[126.75254879300249,37.58951648628769],[126.75253740216456,37.589588027326926],[126.75255628748523,37.58974452282198],[126.75262697085205,37.58997307101065],[126.75266168561573,37.59008865018932],[126.75266950644045,37.59008954964008],[126.75332075112671,37.5902363303658],[126.75361926152905,37.59030666667895],[126.75362514147724,37.590305588838255]]]]}",187135255,12819,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 545-1,3980,126.7272386,37.59383964,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.7278270492967,37.59398630696335],[126.72692526120532,37.593412620757704],[126.72664917044054,37.59368747133909],[126.72754768510694,37.59426485506583],[126.7278270492967,37.59398630696335]]]]}",187135255,12826,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 494-2,1560,126.7341294,37.59602828,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73441747502301,37.596322648096894],[126.73455228291284,37.596188733870214],[126.73384893783074,37.595731658800645],[126.73370811753387,37.595871694276354],[126.73441747502301,37.596322648096894]]]]}",187135255,12730,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 483-1,2510,126.7354275,37.59634438,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.73591292452714,37.59676489073394],[126.73607801048684,37.59664662086951],[126.73491453114003,37.59590568940351],[126.73477674015281,37.59604134521502],[126.73591292452714,37.59676489073394]]]]}",187135255,12730,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
경기도 김포시 고촌읍 태리 552-3,4770,126.7268998,37.59282957,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.72705678209526,37.593244830477495],[126.72756174925816,37.59274794079781],[126.72707994101191,37.59263332489812],[126.72662893514799,37.59252717591973],[126.72647855107074,37.592491795433595],[126.72636175114904,37.59265002395104],[126.72626575792508,37.59274176336086],[126.72705678209526,37.593244830477495]]]]}",187135255,12826,DONE,7/23/23 9:00,7/23/23 9:00,7/21/23 21:31
